account_length,number_vmail_messages,total_day_charge,total_eve_charge,total_night_charge,total_intl_charge,number_customer_service_calls,churn
29,38,25.4,16.13,5.73,1.62,1,0
57,36,41.57,13.7,8.29,2.62,1,0
78,0,24.74,12.19,13.1,2.57,3,0
120,0,25.11,12.25,10.67,3,0,0
97,0,27.93,15.5,8.28,3.27,1,0
185,0,15.2,24.56,7.33,2.81,3,0
144,38,46.97,21.42,5.96,2.35,1,0
97,32,29.36,18.48,11.73,3.16,1,0
130,0,23.58,17.48,10.4,3.67,2,0
59,26,34.92,9.78,9.66,2.54,5,0
139,0,31.86,14.39,6.9,3.16,1,0
12,0,35.04,20.96,11.46,3.27,2,0
42,34,22.36,15.75,7.98,2.94,0,0
63,0,20.42,15.23,5.73,1.7,1,0
143,0,28.66,14.99,12.7,3.59,1,0
150,29,40.09,17.24,11.08,3.21,1,0
156,0,32.2,12.38,8.68,1.22,0,0
98,0,26.95,21.62,8.03,4,2,0
17,30,47.6,22.01,10.35,2.78,3,0
101,0,39.07,18.51,10.96,2.4,1,0
163,0,41.07,11.81,6.7,2.65,1,0
140,27,29.92,17.11,7.56,1.92,3,0
176,31,28.39,14.8,6.98,2.81,3,0
102,45,21.96,20.35,10.05,2.35,0,0
71,49,29.58,14.33,5.94,2.11,1,0
104,0,44.4,17.77,12.65,3.05,2,1
96,0,44.98,22.45,3.47,2.19,0,0
90,0,27.35,11.59,9.4,2.46,2,0
106,36,21.22,20.54,9.86,3.05,1,0
148,0,39.2,15.78,8.24,1.67,2,0
66,0,41.09,21.39,4.72,3.05,2,0
95,35,38.95,12.6,11.18,1.05,0,0
127,0,36.19,22.11,7.99,2.32,2,0
79,30,21.22,17.65,7.88,1.24,1,0
83,0,22.76,14.42,10.03,3.16,0,0
83,31,22.07,15.59,7.62,3.86,1,0
136,0,15.05,23.76,12.51,2.03,1,0
17,0,28.65,25.26,11.01,2.38,3,0
165,0,13.84,22.41,9.89,3.29,1,0
149,0,19.92,19.35,9.98,2.43,1,0
79,0,51.07,17.92,7.8,3.21,2,1
94,0,33.17,23.15,6.42,3.11,1,0
93,0,29.24,18.62,7.64,2.78,0,0
109,46,28.08,11.56,8.32,3.21,1,0
106,0,25.45,8.88,10.26,2.43,2,0
92,0,31.59,10.04,11.59,3.19,1,0
93,0,36.45,22.23,12.64,4,0,1
124,0,41.58,10.63,13.65,3.24,0,0
117,0,51.44,14.2,9.44,2.81,1,1
163,30,33.18,10.74,9.95,2.43,5,1
87,0,35.33,15.49,7.35,3.51,1,0
59,0,20.23,11.43,13.44,2.43,2,1
103,0,41.79,11.51,8.59,2.67,1,0
101,0,22.27,20.2,12.66,3.4,3,0
72,0,22.07,16.04,9.56,2.24,4,1
108,0,46.9,17.26,9.51,1.81,2,1
80,0,36.26,16.12,8.72,3.27,1,0
117,0,21.86,16.29,5.48,3.35,2,0
51,0,16.2,16.09,10.74,3.67,1,0
126,0,25.91,14.13,8.96,2.75,1,0
149,0,33.13,15.9,7.87,2.21,4,0
158,0,36.5,22.35,10.3,3.13,1,0
66,0,30.67,11.48,9.27,2.57,1,0
82,0,27.9,27,10.87,3.59,1,0
127,0,35.89,19.99,10.24,4.21,2,0
108,19,53.11,23.07,7.32,2.73,0,0
106,27,37.96,18.06,6.96,3.13,1,0
62,0,28.37,19.01,8.5,3.83,1,0
48,26,32.79,15.23,8.35,5.05,0,0
58,28,40.26,13.46,9.55,2.16,2,0
138,0,25.45,13.6,11.54,2.57,1,0
81,17,45.58,13.27,7.22,3.67,2,0
36,0,41.65,16.62,7.46,2.11,1,0
90,22,31.94,17.84,11.55,2.81,2,0
177,21,39.78,20.23,9.09,2.38,0,0
108,36,26.15,20.93,6.79,3,1,0
25,0,35.99,19.14,8.88,3.24,0,0
133,49,39,18.66,7.75,3.24,3,0
90,0,11.7,14.29,12.68,2.65,1,0
94,0,34.03,10.96,12.55,2.81,0,0
68,0,22.88,17.58,6.23,2.54,2,0
171,0,39.51,15.47,12.23,2.57,0,0
122,0,21.42,12.5,12.61,1.51,0,0
94,0,29.9,18.88,8.63,2.94,1,0
25,0,27.49,18.37,7.95,3.35,1,0
120,0,19.14,10.57,10.57,2.19,6,1
107,26,39.78,19.03,11.09,3.73,1,0
78,0,38.47,26.03,9.04,2.11,1,1
93,0,29.6,15.03,10.8,2.89,0,0
80,0,33.25,18.83,8.19,2.92,1,0
127,0,34.14,15.42,4.04,2.62,0,0
82,41,19.87,19.4,11.31,2.67,1,0
44,0,38.35,11.51,8.55,3.27,1,0
69,38,46.39,16.01,5.96,2.84,2,0
89,0,36.7,17.94,11.38,2.38,0,0
69,0,33.95,16.1,11.88,3,6,1
64,31,47.92,20.45,9.55,1.89,3,0
167,0,30.8,22.31,9.63,2.27,0,0
139,0,10.76,15.07,7.72,3.83,1,0
41,0,35.36,16.95,7.81,4.02,1,0
104,0,32.18,13.28,10.45,2.03,3,0
166,0,26.66,14.58,6.71,3.02,1,1
68,0,29.29,16.17,13.39,2.81,1,0
78,0,23.8,18.43,10.1,2.43,2,0
60,0,37.57,26.2,10.49,2.73,1,1
184,0,28.42,13.78,7.06,2.57,1,0
171,0,32.57,15.39,8.79,2.32,3,0
68,0,29.33,18.86,7.69,1.84,4,0
88,0,50.03,14.63,7.98,1.57,2,1
130,0,49.15,12.76,7.35,3.65,1,0
156,0,27.64,22.12,9.66,2.94,0,0
92,27,39.71,13,11.79,3.46,1,0
151,31,40.92,9.05,8.81,2.86,2,0
78,0,49.39,13.46,11.5,2.32,2,1
102,0,31.14,15.94,10.45,2.48,1,1
131,0,26.45,14.04,8.28,2.35,2,0
127,0,37.52,14.47,12.53,4.05,3,1
100,0,51.51,14.93,6.08,2.81,1,1
94,0,19.45,15.63,9.23,1.59,3,0
81,36,28.02,17.87,7.81,1.16,2,0
160,0,40.31,20.26,8.16,2.89,2,0
100,0,37.45,10.72,10.89,2.75,3,0
78,26,32.13,16.29,9.76,3.05,0,0
139,0,29.34,23.94,11.4,2.84,3,0
88,0,28.7,17.98,3.91,2.84,3,0
152,39,41.33,20.12,8.6,2.67,1,0
144,0,16.64,14.56,7.65,2,0,0
45,40,30.43,23.17,3.02,2.92,3,0
127,0,55.13,12.04,9.34,3.46,1,1
102,0,11.85,19.25,5.78,3,2,0
49,32,30.07,19.3,9.2,4.08,3,1
36,0,23.87,17.38,11.31,2.35,2,0
13,0,28.46,19,9.71,2.43,1,0
151,27,28.29,19.92,7.25,1.49,0,0
111,0,29.16,17.37,10.75,2.89,3,0
135,0,30.12,17.79,10.63,3,2,0
114,34,19.47,19.49,13,2.81,0,0
122,34,34.87,17.28,5.7,2.89,2,0
89,0,35.43,16.11,11.9,4.54,0,1
96,0,21.39,20.77,7.55,2.43,2,0
106,0,31.65,21.9,7.39,2.97,2,0
122,0,21.91,20.77,6.69,2.89,0,0
87,16,43.76,19.72,6.44,3.97,1,0
145,0,32.18,17.31,9.82,3.83,5,0
136,24,8.52,25.14,5.03,2.97,0,0
111,0,28.14,19.46,7.64,2.62,2,0
167,0,24.43,6.43,9.81,2.67,0,0
88,0,28.29,15.87,11.32,3.92,0,0
131,0,44.91,15.3,10.08,2.89,2,0
90,0,32.66,22.89,11.68,3.16,2,0
95,0,24.72,28.4,9.44,2.38,1,0
42,16,40.94,18.07,12.23,2.54,1,0
69,0,29.02,9.49,7.72,1.3,3,0
99,0,37.57,11.8,8.94,3.27,0,0
72,0,30.6,24.88,8.77,2.92,0,0
88,14,50.8,17.62,11.61,3.21,5,0
113,0,53.91,19.11,9.68,3.67,1,1
142,23,17.37,19.52,7.93,2.43,1,0
3,0,31.09,14.63,10.49,3.27,4,0
23,0,26.45,19.02,2.29,2.86,4,1
75,0,31.42,16.88,4.64,2.24,1,0
151,0,29.87,12.95,6.3,2.89,1,0
91,0,42.76,15.22,7.34,1.78,1,0
78,0,22.37,24.68,8.57,0,3,0
98,0,15.69,21.26,9.54,2.92,3,0
166,41,33.44,10.57,8.92,2.97,5,1
78,0,22.34,16.14,6.63,3.02,2,0
69,0,36.7,22.98,13.58,1.65,4,1
122,0,26.89,15.17,6.94,2.3,2,0
138,0,36.72,17.65,8.1,3.02,0,0
19,34,35.09,19.52,7.05,3.19,3,0
141,0,23.49,14.99,8.23,3,3,0
79,27,32.69,12.52,9.67,2.11,1,0
171,0,44.56,14.59,9.39,1.43,0,0
51,0,7,17.9,9.9,3.35,0,0
114,0,55.44,13.69,9.9,2.97,1,1
98,0,28.39,10.63,11.81,2.4,1,0
94,0,35.73,16.25,6.79,2.54,2,0
100,39,34.83,17.87,7.6,3.02,2,0
125,0,31.3,10.77,10.87,1.27,1,0
81,0,44.85,13.84,6.74,2.35,2,0
154,0,48.21,15.41,13.77,2.38,0,1
91,0,28.48,14.89,10.51,4.35,2,0
94,0,24.19,19.68,9.25,1.49,1,0
57,0,28.41,16.01,5.01,2.46,1,0
140,0,25.21,15.66,8.06,2.94,0,0
64,0,50.63,16.66,9.62,3.24,1,1
52,0,24.57,25.2,8.74,3.35,1,0
117,0,39.68,25.19,12.46,2.78,0,1
119,0,22.19,21.21,9.9,3.43,3,0
85,0,22.66,15.73,13.01,2.46,3,0
92,0,31.23,23,5.98,3.02,0,0
116,0,46.07,17.84,8.71,3.7,5,1
163,0,20.83,18.82,8.44,2.81,0,0
88,0,24.36,14.51,8.79,3.08,2,0
83,0,31.03,15.43,8.96,3.97,1,0
117,0,18.77,20.65,7.67,3.75,1,0
90,0,23.94,25.76,12.03,3.81,0,0
137,0,23.38,14.96,9.48,2.81,0,0
112,0,19.7,16.97,11.22,2.7,1,0
52,0,48.99,11.02,10.33,2.59,4,0
173,20,10.23,10.04,10.35,3.59,1,0
3,0,21.34,22.63,12.17,1.59,3,1
120,27,30.53,22.34,10.8,3,1,0
132,0,16.83,16.1,7.03,2.27,1,0
101,0,26.42,7.14,10.31,1.57,1,0
58,0,30.16,17.4,6.39,4.05,3,0
74,0,39.71,14.28,12.43,1.7,2,0
113,0,35.73,16.95,7.8,2.67,3,0
132,0,21.56,20.67,10.05,1.92,3,0
24,41,31.81,24.32,8.46,2.81,1,0
127,0,26.49,8.81,5.27,2.32,2,0
85,0,39.46,12.81,11.43,3.51,0,0
59,0,21.88,14.43,9.33,2.84,3,0
15,0,38.13,14.14,8.41,3.16,1,0
113,30,35.51,12.34,8.92,4.02,2,0
43,0,31.42,11.1,7.88,2.16,0,0
185,24,20.67,9.21,9.28,3.32,5,1
127,0,24.65,19.58,7.42,3.43,1,0
69,0,41.36,9.28,7.96,2.51,0,0
102,0,36.52,14.77,7.5,2.94,1,0
126,0,31.37,16.8,10.9,3.02,2,0
137,0,14.33,22.06,8.89,2.78,2,0
80,0,24.29,18.84,5.46,4.1,1,0
86,0,20.5,20.26,9.89,3.08,0,0
120,40,37.77,18.96,7.38,3.27,1,0
85,21,37.28,18.55,12.04,4.24,2,0
103,0,39.13,14.8,8.73,2.43,2,0
53,22,12.94,14.55,11.08,1.62,0,0
115,0,25.11,15.65,6.91,3.43,0,0
116,0,23.7,22.25,7.53,2.84,1,0
93,23,33.32,13.29,9.02,4.13,1,0
106,0,27.34,14.48,11.21,1.94,1,0
92,0,55.32,10.86,9.45,2.51,1,1
110,0,33.69,12.5,8.98,4.46,4,0
122,0,28.7,20.2,9.19,1.43,1,0
82,0,46.55,10.52,6.65,1.86,2,0
71,0,37.01,15.47,5.11,2.3,4,0
91,0,15.9,18.13,7.73,2.4,4,1
109,0,33.22,17.42,10.36,3.78,0,0
126,42,42.13,13.52,9.08,2.86,2,0
98,0,27.63,13.53,7.07,2.62,2,0
98,0,14.64,18.93,6.98,2.43,0,0
78,0,15.15,19.26,11.21,1.86,0,0
44,0,32.25,15.21,11.01,2.65,0,0
60,0,32.44,16.66,6.83,2.67,0,0
113,0,33.76,21.93,11.06,2.75,1,1
101,0,30.01,16.88,9.46,2.08,0,0
147,0,32.01,18.25,9.81,2.75,2,0
21,0,33.59,17.54,7.63,2.59,3,0
141,0,35.45,16.18,6.51,3.24,1,0
87,0,44.37,12.26,12.8,4.4,4,0
69,0,35.63,16.41,10.8,3.35,0,0
169,0,26.83,13.6,8.95,3.7,3,0
102,0,41.72,22.13,8.78,2.84,3,1
174,0,12.27,14.74,5.85,2.97,2,0
53,0,17.03,18.17,13.49,2.08,3,0
44,25,25.99,17.47,11.13,2.16,1,0
89,15,46.58,16.34,5.67,3.21,0,0
116,0,36.65,8.97,13.13,3.02,3,0
143,0,30.29,21.64,10.86,2.3,0,0
78,20,42.98,18.5,4.83,3.02,0,0
93,0,36.75,15.54,10.71,2.11,2,0
106,0,28.07,24.67,11.26,2.19,0,0
116,0,22.75,15.05,8.33,3.35,2,0
42,0,36.92,25.77,6.63,3.78,2,0
173,0,13.96,17.1,9.3,2.59,1,0
80,0,26.71,25.67,14.31,4.21,0,0
70,23,34.94,19.07,8.82,2.62,1,0
162,0,25.09,24.15,7.66,2.19,0,1
112,0,29.26,19.38,12.12,3.81,2,0
186,0,35.16,24.31,6.93,3.35,0,0
99,0,32.86,20.41,6.56,3.29,1,0
56,0,38.4,20.57,6.5,3.16,0,0
135,38,34.44,14.42,8.36,3.21,4,0
83,0,8.23,11.87,6.93,3.11,2,0
48,0,28.66,20.91,12.15,3.08,1,0
112,31,24.29,19.87,14.81,2.81,0,0
112,0,14.48,13.02,6.42,2.21,1,0
141,0,13.23,12.27,3.39,1.54,1,0
73,19,30.5,7.96,10.56,4.02,2,0
81,0,23.77,21.01,10.85,3.16,3,0
165,17,30.24,13.08,11.3,2.86,1,0
70,0,17.32,16.43,7.54,4.05,1,0
79,0,26.78,19.02,10.85,3.29,1,0
126,0,28.41,13.12,11,3.7,3,0
77,0,21.1,18.27,10.86,3.7,0,0
72,31,37.64,26.64,7.92,3.19,3,0
142,0,41.67,12.29,10.23,0.84,1,0
169,0,23.07,18.96,7.54,2.57,1,0
110,37,38.74,8.66,8.46,1.38,0,0
88,0,30.23,19.25,9.98,2.13,1,0
80,33,32.2,12.64,9.4,3.02,1,1
43,39,32.01,14.25,8.55,4.21,1,0
144,26,30.11,17.51,11.47,1.78,2,0
142,0,21.85,16.37,3.56,2.48,2,0
158,22,32.79,18.67,7.62,2.94,2,0
78,28,22.19,14.73,8.65,2.81,3,0
131,0,34.19,18.4,9.78,3.11,1,0
61,38,23.77,4.96,9.15,2.62,3,0
73,6,40.39,20.82,8.47,1.84,4,0
100,26,33.61,19.77,8.85,3.24,1,0
100,0,37.76,20.83,5.82,2.19,2,0
109,39,45.9,20.02,8.74,2.11,1,1
103,29,35.97,20.22,9.42,3.78,2,0
139,0,25.28,17.37,6.48,2.65,2,0
63,0,13.89,17.26,8.15,3.48,2,0
115,0,24.41,23.63,2.1,3.43,0,0
77,0,34.9,14.54,10.91,2.73,3,0
14,0,31.37,23.16,8.56,2.62,4,0
81,0,23.94,17.98,9.76,3.29,0,0
113,0,23.94,21.47,9.69,2.46,3,0
93,36,28.85,27.08,11.09,2.65,0,0
77,0,28.58,17.17,7.79,2.7,3,0
125,25,32.32,15.39,4.68,3.38,2,0
88,0,32.74,15.64,7.81,2.38,2,0
89,0,39.92,9.32,8.11,2.81,0,0
40,0,24.89,16.69,10.6,2.54,3,0
124,0,42.02,13.76,7.66,1.65,1,0
117,0,39.92,17.99,6.61,2.03,2,0
83,0,31.6,19.76,9.23,2.75,2,0
7,0,16.75,17.03,11.35,3.24,2,0
104,0,51.68,22.45,6.21,1.94,0,1
128,0,23.85,20,9.04,3.19,1,0
76,0,34.26,13.19,11.23,2.32,2,0
135,0,32.59,24.16,9.53,3.38,0,0
59,45,12.1,19.86,6.27,3.78,1,0
111,33,28.58,17.34,11.74,4.08,1,0
110,0,30.33,15.22,10.26,1.76,1,0
173,18,21.62,11.11,10.34,3.02,2,0
60,0,39.22,14.06,13.91,3.59,1,0
117,0,38.81,12.97,13.94,1,3,0
54,0,33.61,18.81,8.52,2.11,2,0
76,35,46.53,13.03,11.66,1.03,0,0
167,30,33.29,14.14,13.38,3.16,0,0
98,0,32.39,13.96,4.99,3.08,2,0
74,0,29.94,17.71,10.69,4.35,4,0
112,0,35.77,14.65,10.8,3.16,2,0
138,28,25.67,22.91,8.07,2.4,0,0
65,0,24.53,28.16,6.99,3.19,3,0
194,42,34.63,16.4,14.31,2.92,3,0
131,0,35.72,15.07,5.86,3.59,0,1
54,0,39.13,12.64,11.5,2.19,4,0
78,27,20.72,19.16,4.09,3.51,3,0
115,30,30.8,16.42,6.89,2.67,2,0
99,0,34.26,10.56,10.8,3.11,0,0
120,0,24.82,17.74,9.7,3.21,0,0
112,0,17.9,15.91,9.29,3,4,1
1,26,11.85,21.28,10.36,2.24,2,0
94,0,35.38,15.98,7.29,1.24,2,0
94,0,31.13,16.95,9.63,3.75,0,0
178,32,25.28,16.88,8.41,2.81,6,1
136,0,40.82,23.05,5.97,4.64,0,1
86,25,21.49,16.12,10.51,3.24,1,0
87,0,26.52,13.64,9.3,1.92,4,1
18,0,30.63,7.09,11.04,3.21,1,0
49,0,29.24,19.04,7.98,2,0,0
20,27,39.37,18.98,9.54,2.4,1,0
131,29,7.16,15.58,7.14,2.7,0,0
11,0,23.22,6.85,9.08,2.67,0,0
99,0,26.45,20.41,10.39,2.92,3,0
61,0,39.88,17.06,7.7,2.19,0,0
137,0,19.64,19.23,8.06,3.67,0,0
49,42,27.03,10.74,9.31,2,2,0
83,0,48.72,8.59,8.98,3.56,1,0
192,0,29.67,19.78,4.57,3.35,1,0
105,0,30.92,19.85,8.76,2.19,1,0
124,0,32.74,18.98,8.41,1.13,1,0
90,0,39.95,22.72,9.99,1.43,3,1
111,0,31.93,20.91,7.92,2.84,0,0
135,0,28.41,11.19,10.92,2.81,3,0
121,22,36.09,20.23,14.98,2.81,1,0
57,0,38.66,12.44,9.51,2.24,1,0
63,0,27.63,14.06,7.37,3.62,4,1
97,0,27.91,19.74,8.95,1.76,1,0
93,0,29.31,17.48,11.06,2.46,1,0
97,0,44.13,19.88,6.33,3.51,1,0
134,10,27.1,7.74,8.98,2.7,2,0
57,37,11.82,18.78,9.83,3.21,0,0
109,0,28.31,22.81,5.68,2.75,3,0
66,21,22.85,11.58,9.7,2.62,3,0
162,21,34.88,19.69,8.11,2.86,2,0
115,26,22.49,23.24,8.81,4,0,0
132,0,23.85,25.06,6.91,3.16,2,0
152,0,48.38,12.05,5.73,3.4,0,0
86,29,32.18,18.81,14.65,3.73,1,0
36,0,31.38,16.46,12.76,1.59,1,0
118,0,27.47,19.03,10.83,1.84,0,0
137,20,45.65,10.95,6.59,3.43,1,0
67,0,30.26,19.86,7.9,1.7,2,0
164,0,36.65,14.59,4.97,3.05,1,0
180,0,43.16,15.66,7.84,0.11,1,0
80,22,31.08,19.49,14.12,3.05,1,0
126,0,20.4,18.16,14.08,2.03,1,0
138,0,23.58,23.83,9.3,2.81,1,0
101,0,32.13,15.23,8.41,3,0,0
147,0,22.88,14.88,9.05,2.4,0,0
58,0,30.84,12.39,9.01,2.13,0,0
35,23,33.08,16.98,8.53,2.73,4,0
163,39,45.58,18.41,16.2,3.08,0,0
103,0,34.88,17.07,11.3,3.02,1,0
152,0,51.48,16.13,9.67,2.94,2,1
44,0,36.24,19.04,6.2,3.38,1,0
75,0,32.64,11.93,8.55,2.05,2,0
103,0,18.34,14.19,9.38,2.62,1,0
126,0,30.89,18.39,14.31,3.35,1,0
104,0,32.61,12.64,10.57,5.21,1,0
99,21,30.63,14.25,9.14,3.94,2,0
119,0,36.57,21.2,11.25,2.92,2,0
155,38,39.88,18.27,8.85,2.16,1,1
51,43,26.89,18.12,8.57,2.3,2,0
142,0,34.71,16.06,10.4,1.76,1,0
108,0,37.71,9.2,9.32,3.27,2,0
154,14,31.11,15.9,8.15,2.75,1,0
171,0,37.66,9.31,6.06,3.13,1,0
33,0,38.78,14.99,10.1,2.03,0,0
68,0,33.61,16.05,11.46,5.18,3,1
65,21,22.97,20.26,12.89,2.97,4,0
95,35,40.51,21.94,8.77,3.54,5,0
47,28,33.35,16.56,10.93,2.84,0,0
49,20,35,25.36,6.39,3.32,4,0
104,0,29.6,14.84,8.22,2.51,3,0
173,0,26.28,12.52,5.98,1.86,0,0
98,20,31.65,12.35,6.43,2.94,3,0
81,0,29.94,13.77,7.24,3.21,1,0
70,0,26.62,16.41,8.09,3.4,1,0
63,19,27.71,20.26,7.73,3.05,3,0
32,0,17.61,20.27,8.41,2.97,2,0
111,0,27.56,18.5,11.88,2.08,0,0
96,0,25.36,17.9,13.07,2.54,4,0
79,0,31.84,15.05,12.11,2.57,3,0
123,0,37.81,24.34,13.54,2.67,2,1
88,0,14.06,13.39,9.27,2.86,0,1
182,24,36.58,11.31,9.23,2.94,0,0
84,18,23.26,17.03,8.96,2.16,3,0
109,0,28.56,16.22,8.86,1.92,0,0
79,12,10.61,20.2,8.7,2.11,0,0
68,41,38.42,12.73,8.32,3.11,2,0
129,0,8.87,10.95,6.38,2.54,1,0
70,0,34.97,18.82,9.28,3.83,2,0
44,20,31.42,16.58,5.85,3.13,1,0
113,0,32.83,17.54,9.72,3,1,0
38,0,38.81,12.06,12.09,2.62,2,0
86,41,38.34,19.49,6.03,3.13,2,0
170,0,36.62,11.75,10.67,3.38,1,0
59,0,27.8,15.9,8.06,2.78,2,0
112,22,41.6,17.26,9.99,2,0,0
152,0,36.84,12.98,8.15,3.13,1,0
108,15,33.46,14.75,12.36,3.94,1,0
91,0,33.54,17.2,13.07,4.13,1,0
57,23,35.48,19.84,4.9,2.46,1,0
112,0,28.63,15.94,9.2,2.65,1,0
100,0,22,21.36,7.07,2.81,1,0
42,0,44.35,12.99,9.57,3,1,0
68,0,45.54,12.36,12.3,4.02,3,1
132,0,29.36,29.24,13.57,1.49,0,0
137,0,27.05,20.38,11.21,2.3,0,0
42,0,28.36,18.05,8.76,3.35,2,0
81,17,24.77,17.25,9.56,2.57,1,0
135,0,22,16.92,6.41,3.32,1,0
102,0,29.16,22.19,14.8,2.75,0,0
117,0,30.7,18.41,4.55,2.86,4,1
37,33,38.37,19.03,8.67,3.02,3,0
72,0,26.15,25.87,8.32,2.27,1,0
48,0,30.07,23.32,5.19,2.97,1,0
155,0,42.59,12.42,7.39,2.27,1,0
124,0,48.08,20.94,11.54,2.78,3,1
91,0,24.24,24.38,10,4,0,0
169,0,46.94,10.5,11.79,3.21,1,0
74,0,26.23,22.3,10.59,3.75,0,0
101,35,30.77,18.91,9.8,3,1,0
142,0,18.38,12.49,8.89,2.43,1,0
61,31,42.86,18.33,6.11,1.38,2,0
50,0,27.22,17.74,8.99,2.05,5,1
82,0,36.99,14.4,11.2,3.43,0,0
142,22,33.71,13.36,8.14,3,2,0
27,32,32.35,23.72,6.02,2.27,2,0
165,23,31.4,14.28,7.92,2.35,1,0
111,0,27.1,22.89,8.09,3.7,2,1
33,16,21.27,20.96,10.59,3.27,0,0
55,0,30.82,17.04,10.21,2.94,1,0
96,0,16.97,21.56,5.06,2.03,0,0
115,0,43.32,13.05,9.79,2.43,1,0
65,0,41.57,17.53,13.49,2.05,5,1
50,0,28.51,15.29,7.49,2.94,1,0
137,0,13.52,13.95,5.48,3.16,2,0
95,0,22.61,16.71,8.15,2.67,4,1
118,0,50.52,16.05,8.5,3.35,1,1
84,0,36.53,16.8,6.89,3.21,2,0
42,0,45.88,3.21,7.5,3.73,1,0
53,0,24.45,16.97,8,2.11,1,0
123,0,22.47,14.44,6.75,3.48,3,1
60,0,27.68,13.87,10.91,3.83,1,0
112,0,59.76,17.58,12.41,3.21,1,1
43,0,28.19,11.22,14.54,2.89,0,0
150,24,33.27,17.75,7.97,3.16,2,0
92,0,42.6,3.54,8.38,2.62,2,0
68,0,24.12,14.13,10.06,2.48,1,0
159,0,28.65,17.33,8.96,2.19,1,0
158,19,21.69,19.99,8.78,2.73,0,0
119,0,33.52,14.29,9.44,1.13,1,0
54,28,36.96,20.93,5.72,2.03,1,0
60,0,16.52,20.71,10.58,2.73,1,1
111,23,14.91,18.56,7.79,3.32,1,0
119,32,31.69,17.59,6.78,3.27,1,0
74,0,30.6,18.1,8.2,3.19,0,0
118,0,39.51,16.24,9.58,2.08,1,0
124,0,25.77,16.84,7.8,3.13,3,0
133,0,29.27,18.27,8.29,3,3,0
49,0,44.35,14.81,11.83,2.86,1,0
112,0,21.15,16.67,7.47,2.75,2,0
130,0,21.56,12.25,11.23,3.08,2,0
130,0,18.7,15.46,9.36,3.16,1,0
188,0,39.29,15.5,10.22,2.65,4,0
174,0,31.86,12.29,10.61,2.75,1,0
57,0,28.29,6.53,11.7,2.94,3,0
98,0,29.33,16.87,10.36,3.4,1,0
105,0,24.11,16.26,6.01,2.94,1,0
175,35,27.12,11.96,7.93,1.46,5,1
100,0,37.21,20.19,8.54,2.97,2,0
132,0,23.58,21.89,7.45,2.11,2,0
117,0,26.88,26.78,7.92,3.75,3,1
65,0,16.64,14.71,11.8,2.48,1,0
131,0,17.6,14.8,11.17,3.16,5,1
114,0,35.07,19,10.54,2.19,2,0
127,24,35.96,15.63,8.38,3.65,3,0
94,0,38.96,13.93,8.55,2,3,0
67,0,21.25,25.03,9.26,2.75,1,1
123,41,24.02,12.92,9.85,2.19,3,0
116,0,20.23,12.27,8.99,2.38,2,0
107,0,44.3,20.92,10.95,3.46,0,1
110,0,25.36,9.59,7.03,3.29,1,0
29,0,27.83,17.62,11.98,2.81,1,0
76,0,37.91,18.59,6.24,3.13,2,0
115,0,34.03,22.85,8.34,3.46,3,0
68,0,42.26,16.92,5.06,1.76,2,0
63,26,36.41,21.51,7.04,2.78,2,0
69,0,41.75,14.71,5.03,3.83,2,0
97,0,40.56,17.28,8.12,4.37,0,0
108,0,14.64,19.37,10.16,2.46,3,0
79,0,27.47,15.94,9.94,2.78,2,0
52,0,43.84,18.76,10.14,4.54,2,1
114,0,35.56,14.05,8.86,2.86,3,0
90,19,36.38,20.85,9.25,2.78,1,0
82,33,42.06,14.2,9.34,1.84,5,0
122,21,33.32,16.55,6.79,2.59,0,0
73,33,22.07,19.15,11.81,2.32,1,0
100,0,40.65,15.31,11.66,3.78,0,0
124,0,22.64,12.26,11.75,3.24,3,1
112,0,23.07,20.66,9.42,3.29,1,0
120,31,35.87,20.29,8.3,3.78,1,0
95,0,22.98,24.3,10.26,2.7,3,0
102,29,26.89,21.3,9.87,4.08,1,0
61,0,23.94,18.06,6.38,1.73,4,1
42,0,27.23,13.58,11.51,3.48,1,0
104,0,26.13,13.63,7.95,2.59,1,0
184,0,40.39,13.35,7.36,3.83,2,0
29,0,30.96,15.33,9.29,1.94,2,0
5,0,33.78,12.47,9.76,2.57,2,0
58,47,25.69,11.68,7.77,2.48,1,0
103,22,37.23,26.51,8.87,2.43,3,0
165,0,33.18,19.51,8.34,3.21,0,0
77,34,35.68,19.22,4.58,3.08,2,1
156,0,13.89,20.61,9.17,3.32,3,0
132,18,22.22,15.82,9.22,3.21,0,0
115,0,45.2,11.3,8.33,3.94,1,0
109,0,31.71,16.18,7.58,2.84,2,0
117,0,31.55,14.86,8.47,1.81,4,1
148,0,42.45,15.73,10.54,2.84,1,0
135,0,34.7,12.77,4.86,2.19,2,0
87,24,23.09,21.37,8.17,1.73,0,0
26,0,14.14,16.96,10.92,2.89,1,0
78,0,35.94,21.24,8.98,2.51,2,0
78,0,31.59,21.39,9.13,3.59,2,0
121,0,21.01,19.5,10.93,2.78,0,0
101,0,34.43,12.11,9.88,2.73,3,0
90,0,28.8,13.36,7.76,2.89,1,0
83,0,22.98,13.69,5.82,2.43,0,0
81,0,21.27,17.82,8.38,3.19,1,0
119,0,48.81,18.56,6.82,2.97,1,1
134,0,33.95,17.49,8.95,2.24,0,0
48,0,42.09,14.65,11.9,1.92,1,0
185,0,26.95,25.05,6.58,4.48,0,0
91,39,27.34,10.14,6.66,2.78,3,0
